item-no,pos-in-chrono,poss-names,jencks-name,last-name,first-name,item-type,viaf-link,wikipedia-link,getty-link,born,died,works-in-htdl,unvrf-built-bio-comparisons,top-terms,author,top-bio-keywords,top-bio-systems,n-bio-comparisons,top-built-keywords
74,1993.0,,Jiricna,Jiricna,Eva,person,http://viaf.org/viaf/5112937,https://en.wikipedia.org/wiki/Eva_Ji%C5%99i%C4%8Dn%C3%A1,,3/3/39,,0.0,0.0,term1 term2 term3 term4 term5,,,,,
73,1992.0,,Piano,Piano,Renzo,person,http://viaf.org/viaf/95804495,https://en.wikipedia.org/wiki/Renzo_Piano,,9/14/37,,0.0,0.0,term1 term2 term3 term4 term5,,,,,
72,1991.0,,Siza,Siza Vieria,Alvaro,person,http://viaf.org/viaf/5027394,https://en.wikipedia.org/wiki/%C3%81lvaro_Siza_Vieira,,6/25/33,,0.0,0.0,term1 term2 term3 term4 term5,,,,,
71,1990.0,"['Maki, Fumihiko, 1928-']",MAKI,Maki,Fumihiko,person,http://viaf.org/viaf/95869911,https://en.wikipedia.org/wiki/Fumihiko_Maki,,9/6/28,6/6/24,9999.0,345.0,term1 term2 term3 term4 term5,"Maki, Fumihiko, 1928-","{'Complex': 39, 'System': 33, 'Process': 27, 'Movement': 25, 'Life': 18}","{'Life': 132, 'Physiology, General': 52, 'Body Regions': 38, 'Cardiovascular': 19, 'Skeletal': 12}",294.0,"{'building': 53, 'architecture': 35, 'city': 33, 'complex': 18, 'space': 16}"
71,1990.0,"['Maki, Fumihiko, 1928-']",MAKI,Maki,Fumihiko,person,http://viaf.org/viaf/95869911,https://en.wikipedia.org/wiki/Fumihiko_Maki,,9/6/28,6/6/24,9999.0,345.0,term1 term2 term3 term4 term5,"Maki, Fumihiko, 1928-2024.","{'Complex': 72, 'System': 40, 'Life': 36, 'Process': 22, 'Movement': 21}","{'Life': 195, 'Physiology, General': 52, 'Body Regions': 42, 'Skeletal': 24, 'Cardiovascular': 14}",387.0,"{'architecture': 88, 'building': 57, 'city': 47, 'complex': 45, 'area': 13}"
70,1988.0,,Legoretta,Legoretta,Ricardo,person,http://viaf.org/viaf/670785,https://en.wikipedia.org/wiki/Ricardo_Legorreta,,5/7/31,12/30/11,0.0,0.0,term1 term2 term3 term4 term5,,,,,
69,1987.0,"['Nouvel, Jean, 1945-','Neuvel, Jean.','Neuvel, Jean']",Nouvel,Nouvel,Jean,person,http://viaf.org/viaf/95789815,https://en.wikipedia.org/wiki/Jean_Nouvel,,8/12/45,,9999.0,46.0,term1 term2 term3 term4 term5,"Nouvel, Jean, 1945-","{'System': 26, 'Life': 19, 'Process': 15, 'Complex': 12, 'Back': 12}","{'Life': 78, 'Body Regions': 29, 'Physiology, General': 11, 'Nervous': 6, 'Integumentary': 5}",138.0,"{'building': 20, 'architecture': 19, 'complex': 9, 'area': 5, 'town': 3}"
68,1986.0,"['Lin, Maya, 1959-']",Maya Lin,Lin,Maya,person,http://viaf.org/viaf/49460689,https://en.wikipedia.org/wiki/Maya_Lin,,10/5/59,,9999.0,4.0,term1 term2 term3 term4 term5,"Lin, Maya, 1959-","{'Process': 59, 'Back': 38, 'Movement': 32, 'Hand': 31, 'Life': 26}","{'Life': 116, 'Body Regions': 95, 'Physiology, General': 56, 'Nervous': 16, 'Skeletal': 13}",327.0,"{'glass': 23, 'architecture': 21, 'building': 18, 'landscape': 15, 'nature': 14}"
67,1984.0,"['AndoÌ„, Tadao, 1941-']",ANDO,Ando,Tadao,person,http://viaf.org/viaf/109158630,https://en.wikipedia.org/wiki/Tadao_Ando,,9/13/41,,9999.0,56.0,term1 term2 term3 term4 term5,"Andō, Tadao, 1941-","{'Living': 59, 'Life': 33, 'Complex': 13, 'Face': 11, 'Process': 11}","{'Life': 125, 'Body Regions': 37, 'Physiology, General': 18, 'Skeletal': 8, 'Special Senses': 6}",212.0,"{'architecture': 44, 'building': 21, 'area': 20, 'bedroom': 15, 'concrete': 14}"
67,1984.0,"['AndoÌ„, Tadao, 1941-']",ANDO,Ando,Tadao,person,http://viaf.org/viaf/109158630,https://en.wikipedia.org/wiki/Tadao_Ando,,9/13/41,,9999.0,56.0,term1 term2 term3 term4 term5,"Andō, Tadao, 1941-","{'Life': 9, 'Process': 5, 'Movement': 4, 'Organization': 2, 'Boundaries': 2}","{'Life': 18, 'Physiology, General': 10, 'Nervous': 3, 'Body Regions': 2, 'Skeletal': 1}",37.0,"{'architecture': 12, 'house': 5, 'area': 3, 'building': 3, 'bedroom': 2}"
66,1980.0,"['Pawson, John, 1949-']",PAWSON,Pawson,John,person,http://viaf.org/viaf/59307110,https://en.wikipedia.org/wiki/John_Pawson,,1949,,9999.0,45.0,term1 term2 term3 term4 term5,"Pawson, John, 1949-","{'Life': 15, 'Complex': 13, 'Living': 5, 'Eye': 5, 'Process': 5}","{'Life': 45, 'Body Regions': 7, 'Physiology, General': 6, 'Skeletal': 6, 'Special Senses': 5}",74.0,"{'architecture': 17, 'complex': 6, 'building': 4, 'city': 3, 'concrete': 3}"
65,1982.0,,Behnisch,Behnisch,Gunter,person,http://viaf.org/viaf/820613,https://en.wikipedia.org/wiki/G%C3%BCnter_Behnisch,,6/12/22,7/12/10,0.0,0.0,term1 term2 term3 term4 term5,,,,,
64,1980.0,"['Calatrava, Santiago, 1951-']",Calatrava,Calatrava,Santiago,person,http://viaf.org/viaf/37713693,https://en.wikipedia.org/wiki/Santiago_Calatrava,,7/28/51,,9999.0,46.0,term1 term2 term3 term4 term5,"Calatrava, Santiago, 1951-","{'Complex': 53, 'Support': 47, 'System': 45, 'Movement': 33, 'Motion': 28}","{'Life': 100, 'Physiology, General': 56, 'Skeletal': 47, 'Body Regions': 46, 'Special Senses': 24}",315.0,"{'concrete': 42, 'building': 35, 'complex': 33, 'area': 23, 'architecture': 17}"
63,1980.0,"['Hasegawa, Itsuko.','Hasegawa, Itsuko']",Hasegawa,Hasegawa,Itsuko,person,http://viaf.org/viaf/62274276,https://en.wikipedia.org/wiki/Itsuko_Hasegawa,,1941,,9999.0,34567.0,term1 term2 term3 term4 term5,"Hasegawa, Itsuko.","{'Process': 62, 'Life': 51, 'System': 42, 'Living': 30, 'Complex': 28}","{'Life': 195, 'Body Regions': 52, 'Physiology, General': 52, 'Skeletal': 15, 'Nervous': 14}",355.0,"{'architecture': 67, 'city': 45, 'building': 28, 'complex': 16, 'area': 14}"
62,1979.0,,Hopkins,Hopkins,Michael ,person,http://viaf.org/viaf/101582971,https://en.wikipedia.org/wiki/Michael_Hopkins_(architect),,5/7/35,6/17/23,0.0,0.0,term1 term2 term3 term4 term5,,,,,
61,1979.0,,Leo,Leo,,,,,,,,,3.0,term1 term2 term3 term4 term5,,,,,
60,1978.0,"['Banham, Reyner.','Banham, Reyner']",Banham,Banham,Reyner,person,http://viaf.org/viaf/108384896,https://en.wikipedia.org/wiki/Reyner_Banham,,3/2/22,3/19/88,9999.0,34.0,term1 term2 term3 term4 term5,"Banham, Reyner.","{'Back': 260, 'Life': 134, 'System': 121, 'Movement': 116, 'Living': 109}","{'Body Regions': 537, 'Life': 456, 'Physiology, General': 208, 'Special Senses': 89, 'Skeletal': 54}",1537.0,"{'architecture': 236, 'building': 145, 'house': 67, 'area': 52, 'ceiling': 44}"
59,1977.0,"['Nicholas Grimshaw and Partners.','Nicholas Grimshaw and Partners','Grimshaw, Nicholas','Grimshaw, Nicholas.']",Grimshaw,Grimshaw,Nicholas,person,http://viaf.org/viaf/79406851,https://en.wikipedia.org/wiki/Nicholas_Grimshaw,,10/9/39,,9999.0,73.0,term1 term2 term3 term4 term5,Nicholas Grimshaw and Partners.,"{'Skin': 44, 'System': 32, 'Process': 18, 'Energy': 17, 'Back': 17}","{'Life': 86, 'Body Regions': 48, 'Integumentary': 46, 'Physiology, General': 32, 'Skeletal': 26}",259.0,"{'building': 90, 'architecture': 22, 'glass': 15, 'area': 13, 'structure': 11}"
58,1977.0,,Peichl,Peichl,Gustav,person,http://viaf.org/viaf/64799820,https://en.wikipedia.org/wiki/Gustav_Peichl,,3/18/28,11/17/19,0.0,0.0,term1 term2 term3 term4 term5,,,,,
57,1977.0,"['Kurokawa, KishoÌ„, 1934-','Kurokawa, KishoÌ„, 1934-2007','Kurokawa, KishoÌ„, 1934-2007.','Kisho Kurokawa Architects and Associates.']",Kurokawa,Kurokawa,Kisho,person,http://viaf.org/viaf/34524329,https://en.wikipedia.org/wiki/Kisho_Kurokawa,,4/8/34,10/12/07,9999.0,45.0,term1 term2 term3 term4 term5,Kisho Kurokawa Architects and Associates.,"{'Symbiosis': 40, 'Complex': 35, 'System': 18, 'Metabolism': 13, 'Life': 12}","{'Life': 70, 'Physiology, General': 30, 'Organisms': 28, 'Body Regions': 15, 'Skeletal': 14}",182.0,"{'architecture': 29, 'building': 29, 'complex': 20, 'city': 16, 'level': 7}"
57,1977.0,"['Kurokawa, KishoÌ„, 1934-','Kurokawa, KishoÌ„, 1934-2007','Kurokawa, KishoÌ„, 1934-2007.','Kisho Kurokawa Architects and Associates.']",Kurokawa,Kurokawa,Kisho,person,http://viaf.org/viaf/34524329,https://en.wikipedia.org/wiki/Kisho_Kurokawa,,4/8/34,10/12/07,9999.0,45.0,term1 term2 term3 term4 term5,"Kurokawa, Kishō, 1934-","{'System': 107, 'Life': 76, 'Living': 72, 'Metabolism': 49, 'Growth': 46}","{'Life': 279, 'Physiology, General': 154, 'Body Regions': 49, 'Heredity': 13, 'Skeletal': 11}",540.0,"{'architecture': 108, 'city': 48, 'building': 47, 'cities': 40, 'space': 31}"
57,1977.0,"['Kurokawa, KishoÌ„, 1934-','Kurokawa, KishoÌ„, 1934-2007','Kurokawa, KishoÌ„, 1934-2007.','Kisho Kurokawa Architects and Associates.']",Kurokawa,Kurokawa,Kisho,person,http://viaf.org/viaf/34524329,https://en.wikipedia.org/wiki/Kisho_Kurokawa,,4/8/34,10/12/07,9999.0,45.0,term1 term2 term3 term4 term5,"Kurokawa, Kishō, 1934-2007","{'Symbiosis': 834, 'Life': 310, 'Living': 124, 'System': 102, 'Metabolism': 78}","{'Organisms': 687, 'Life': 672, 'Physiology, General': 224, 'Body Regions': 149, 'Nervous': 94}",2049.0,"{'architecture': 339, 'city': 137, 'cities': 99, 'building': 95, 'space': 54}"
56,1975.0,,Arups,Arups,,firm,http://viaf.org/viaf/119774526,https://en.wikipedia.org/wiki/Arup_Group,,1946,,0.0,0.0,term1 term2 term3 term4 term5,,,,,
55,1976.0,"['Shinohara, Kazuo, 1925-2006.','Shinohara, Kazuo, 1925-2006','Shinohara, Kazuo, 1925-, ç¯ å_Ÿä¸€ç”·, 1925-']",Shinohara,Shinohara,Kazuo,person,http://viaf.org/viaf/95707447,https://en.wikipedia.org/wiki/Kazuo_Shinohara,,4/2/25,7/15/06,9999.0,8.0,term1 term2 term3 term4 term5,,,,,
54,1975.0,"['Gwathmey, Charles, 1938-2009.','Gwathmey, Charles, 1938-2009','Gwathmey, Charles, 1938-2009,']",Gwathmy,Gwathmey,Charles,person,http://viaf.org/viaf/111000464,https://en.wikipedia.org/wiki/Charles_Gwathmey,,6/19/38,8/3/09,9999.0,3.0,term1 term2 term3 term4 term5,"Gwathmey, Charles, 1938-2009.","{'Living': 154, 'Circulation': 76, 'Foot': 62, 'Complex': 53, 'System': 35}","{'Life': 251, 'Body Regions': 88, 'Cardiovascular': 77, 'Skeletal': 19, 'Physiology, General': 6}",451.0,"{'building': 95, 'bedroom': 67, 'area': 63, 'complex': 26, 'architecture': 19}"
53,1973.0,"['Meier, Richard, 1934-','Meier, Richard L.','Richard Meier & Partners.','Meier, Richard L']",Meier,Meier,Richard,person,http://viaf.org/viaf/98048351,https://en.wikipedia.org/wiki/Richard_Meier,,10/12/34,,9999.0,3.0,term1 term2 term3 term4 term5,"Meier, Richard L.","{'Growth': 1887, 'Energy': 1676, 'System': 1511, 'Life': 1380, 'Organization': 1172}","{'Life': 5659, 'Physiology, General': 4565, 'Body Regions': 1287, 'Skeletal': 398, 'Heredity': 382}",13486.0,"{'cities': 1283, 'city': 948, 'urban': 705, 'area': 483, 'environment': 477}"
53,1973.0,"['Meier, Richard, 1934-','Meier, Richard L.','Richard Meier & Partners.','Meier, Richard L']",Meier,Meier,Richard,person,http://viaf.org/viaf/98048351,https://en.wikipedia.org/wiki/Richard_Meier,,10/12/34,,9999.0,3.0,term1 term2 term3 term4 term5,"Meier, Richard, 1934-","{'Complex': 211, 'Circulation': 112, 'Living': 90, 'Process': 81, 'System': 80}","{'Life': 528, 'Body Regions': 196, 'Cardiovascular': 135, 'Physiology, General': 97, 'Skeletal': 67}",1125.0,"{'building': 232, 'complex': 122, 'architecture': 118, 'area': 74, 'house': 59}"
53,1973.0,"['Meier, Richard, 1934-','Meier, Richard L.','Richard Meier & Partners.','Meier, Richard L']",Meier,Meier,Richard,person,http://viaf.org/viaf/98048351,https://en.wikipedia.org/wiki/Richard_Meier,,10/12/34,,9999.0,3.0,term1 term2 term3 term4 term5,Richard Meier & Partners.,"{'Life': 3, 'Boundaries': 2, 'Organization': 1, 'Face': 1, 'Spine': 1}","{'Life': 5, 'Physiology, General': 2, 'Body Regions': 1, 'Integumentary': 1, 'Cardiovascular': 1}",10.0,"{'building': 4, 'park': 2, 'architecture': 2, 'city': 1}"
52,1972.0,"['McHale, John.','McHale, John']",McHale,McHale,John,person,http://viaf.org/viaf/22293115,https://en.wikipedia.org/wiki/John_McHale_(artist),,8/19/22,11/2/78,9999.0,345.0,term1 term2 term3 term4 term5,"McHale, John","{'Life': 12, 'Complex': 8, 'Head': 8, 'Process': 7, 'Back': 7}","{'Life': 33, 'Body Regions': 26, 'Physiology, General': 8, 'Nervous': 4, 'Cardiovascular': 4}",83.0,"{'mass': 9, 'complex': 7, 'material': 5, 'environment': 3, 'commercial': 3}"
52,1972.0,"['McHale, John.','McHale, John']",McHale,McHale,John,person,http://viaf.org/viaf/22293115,https://en.wikipedia.org/wiki/John_McHale_(artist),,8/19/22,11/2/78,9999.0,345.0,term1 term2 term3 term4 term5,"McHale, John.","{'Energy': 534, 'Life': 331, 'System': 267, 'Process': 205, 'Growth': 196}","{'Life': 897, 'Physiology, General': 894, 'Body Regions': 122, 'Chemistry': 94, 'Nervous': 78}",2290.0,"{'industrial': 188, 'complex': 154, 'environment': 114, 'material': 108, 'area': 104}"
51,1971.0,,ROGERS,Rogers,Richard,person,http://viaf.org/viaf/90597250,https://en.wikipedia.org/wiki/Richard_Rogers,,7/23/33,12/18/21,0.0,0.0,term1 term2 term3 term4 term5,,,,,
50,1971.0,"['Foster, Norman, 1935-','Foster, Norman H.']",FOSTER,Foster,Norman,person,http://viaf.org/viaf/76453877,"https://en.wikipedia.org/wiki/Norman_Foster,_Baron_Foster_of_Thames_Bank",,6/1/35,,9999.0,5.0,term1 term2 term3 term4 term5,"Foster, Norman, 1935-","{'Energy': 226, 'System': 173, 'Process': 118, 'Back': 94, 'Heart': 91}","{'Life': 442, 'Physiology, General': 335, 'Body Regions': 210, 'Cardiovascular': 149, 'Skeletal': 80}",1356.0,"{'building': 412, 'architecture': 88, 'area': 67, 'complex': 47, 'city': 40}"
49,1971.0,"['Hejduk, John, 1929-2000.','Hejduk, John, 1929-2000','Hejduk, John, 1929-2000,']",Hejduk,Hejduk,John,person,http://viaf.org/viaf/108623765,https://en.wikipedia.org/wiki/John_Hejduk,,7/19/29,7/3/00,9999.0,34.0,term1 term2 term3 term4 term5,"Hejduk, John, 1929-2000.","{'System': 83, 'Back': 83, 'Life': 59, 'Movement': 43, 'Living': 42}","{'Life': 241, 'Body Regions': 205, 'Physiology, General': 99, 'Cardiovascular': 43, 'Special Senses': 32}",738.0,"{'architecture': 127, 'house': 73, 'frame': 36, 'column': 30, 'space': 27}"
48,1971.0,,EISENMAN,Eisenman,Peter,person,http://viaf.org/viaf/54297401,https://en.wikipedia.org/wiki/Peter_Eisenman,,8/11/32,,0.0,0.0,term1 term2 term3 term4 term5,,,,,
47,1965.0,"['Woods, Lebbeus.','Woods, Lebbeus']",Woods,Woods,Lebbeus,person,http://viaf.org/viaf/112843370,https://en.wikipedia.org/wiki/Lebbeus_Woods,,5/31/40,10/30/12,9999.0,45.0,term1 term2 term3 term4 term5,"Woods, Lebbeus","{'Synthesis': 15, 'Life': 11, 'Evolution': 11, 'Existence': 10, 'Consciousness': 8}","{'Life': 24, 'Physiology, General': 13, 'Chemistry': 13, 'Nervous': 12, 'Heredity': 11}",81.0,"{'architecture': 11, 'city': 8, 'house': 4, 'complex': 3, 'level': 2}"
47,1965.0,"['Woods, Lebbeus.','Woods, Lebbeus']",Woods,Woods,Lebbeus,person,http://viaf.org/viaf/112843370,https://en.wikipedia.org/wiki/Lebbeus_Woods,,5/31/40,10/30/12,9999.0,45.0,term1 term2 term3 term4 term5,"Woods, Lebbeus.","{'Consciousness': 16, 'Energy': 9, 'Life': 8, 'Back': 7, 'Living': 6}","{'Nervous': 21, 'Life': 18, 'Physiology, General': 17, 'Body Regions': 15, 'Heredity': 6}",88.0,"{'architecture': 16, 'complex': 5, 'house': 4, 'building': 4, 'cities': 3}"
46,1963.0,"['Maldonado, TomÃ¡s.','Maldonado, Tomás. 1922-2018','Maldonado, Tomás. 1922-2018.','Maldonado, Tomás']",Maldonado,Maldonado,Tom√°s,person,http://viaf.org/viaf/44425548,https://en.wikipedia.org/wiki/Tom%C3%A1s_Maldonado,,4/25/22,11/26/18,9999.0,565634.0,term1 term2 term3 term4 term5,"Maldonado, Tomás.","{'System': 62, 'Process': 31, 'Life': 23, 'Hand': 21, 'Complexity': 19}","{'Life': 144, 'Physiology, General': 41, 'Body Regions': 34, 'Nervous': 18, 'Heredity': 6}",267.0,"{'environment': 30, 'nature': 19, 'city': 16, 'concrete': 15, 'cities': 8}"
45,1962.0,,Koenig,Koenig,Pierre,person,http://viaf.org/viaf/109094818,https://en.wikipedia.org/wiki/Pierre_Koenig,,10/17/25,4/4/04,0.0,0.0,term1 term2 term3 term4 term5,,,,,
44,1962.0,,Piano,Piano,Renzo,person,http://viaf.org/viaf/95804495,https://en.wikipedia.org/wiki/Renzo_Piano,,9/14/37,,0.0,0.0,term1 term2 term3 term4 term5,,,,,
43,1960.0,,Arups,Arups,,firm,http://viaf.org/viaf/119774526,https://en.wikipedia.org/wiki/Arup_Group,,1946,,0.0,0.0,term1 term2 term3 term4 term5,,,,,
42,1960.0,,Friedman,Friedman,Yona,person,http://viaf.org/viaf/49225738,https://en.wikipedia.org/wiki/Yona_Friedman,,6/5/23,2/20/20,0.0,0.0,term1 term2 term3 term4 term5,,,,,
41,1960.0,,PROUVE,Prouv√©,Jean,person,http://viaf.org/viaf/2475783,https://en.wikipedia.org/wiki/Jean_Prouv%C3%A9,,4/18/01,3/23/84,0.0,0.0,term1 term2 term3 term4 term5,,,,,
40,1958.0,,E.Otto,Otto,E.,person,,,,,,,7.0,term1 term2 term3 term4 term5,,,,,
39,1957.0,,Neumann,Neumann,Alfred,person,http://viaf.org/viaf/316391418,https://en.wikipedia.org/wiki/Alfred_Neumann_(architect),,1/26/00,10/23/68,0.0,0.0,term1 term2 term3 term4 term5,,,,,
38,1952.0,"['Saarinen, Eero, 1910-1961','Saarinen, Eero, 1910-1961.']",,Saarinen,Eero,person,http://viaf.org/viaf/41868977,https://en.wikipedia.org/wiki/Eero_Saarinen,,8/20/10,9/1/61,9999.0,,term1 term2 term3 term4 term5,"Saarinen, Eero, 1910-1961","{'System': 18, 'Back': 14, 'Foot': 9, 'Face': 7, 'Complex': 7}","{'Body Regions': 42, 'Life': 36, 'Skeletal': 5, 'Physiology, General': 4, 'Heredity': 3}",99.0,"{'building': 24, 'architecture': 16, 'area': 3, 'village': 3, 'complex': 3}"
37,1956.0,,EAMES,Eames,Charles and Ray,person,"http://viaf.org/viaf/15576677
http://viaf.org/viaf/62354916",https://en.wikipedia.org/wiki/Charles_and_Ray_Eames,,,,0.0,0.0,term1 term2 term3 term4 term5,,,,,
36,1955.0,,Nervi,Nervi,Pier Luigi,person,http://viaf.org/viaf/71453417,https://en.wikipedia.org/wiki/Pier_Luigi_Nervi,,6/21/1891,1/9/79,0.0,0.0,term1 term2 term3 term4 term5,,,,,
35,1956.0,,Schultze-Fielitze,Schultze-Fielitze,Eckhard,person,http://viaf.org/viaf/52753170,https://de.wikipedia.org/wiki/Eckhard_Schulze-Fielitz,,12/24/29,9/1/21,0.0,0.0,term1 term2 term3 term4 term5,,,,,
34,1953.0,,Morandi,Morandi,Giorgio,person,http://viaf.org/viaf/7399099,https://en.wikipedia.org/wiki/Giorgio_Morandi,,7/20/1890,6/18/64,0.0,0.0,term1 term2 term3 term4 term5,,,,,
33,1950.0,,Norwicki,Nowicki,Maciej,person,http://viaf.org/viaf/28397801,https://en.wikipedia.org/wiki/Maciej_Nowicki_(architect),,6/26/10,9/1/50,0.0,0.0,term1 term2 term3 term4 term5,,,,,
32,1939.0,,Stadia,Stadia,,,,,,,,0.0,0.0,term1 term2 term3 term4 term5,,,,,
31,1938.0,,Wachsmann,Wachsmann,Konrad,person,http://viaf.org/viaf/94333531,https://en.wikipedia.org/wiki/Konrad_Wachsmann,,5/16/01,11/25/80,0.0,0.0,term1 term2 term3 term4 term5,,,,,
30,1938.0,,Torroja,Torroja,Eduardo,person,http://viaf.org/viaf/32877262,https://en.wikipedia.org/wiki/Eduardo_Torroja,,8/27/1899,6/15/61,0.0,0.0,term1 term2 term3 term4 term5,,,,,
29,1930.0,,Chareau,Chareau,Pierre,person,http://viaf.org/viaf/24610646,https://en.wikipedia.org/wiki/Pierre_Chareau,,8/4/1883,8/24/50,0.0,0.0,term1 term2 term3 term4 term5,,,,,
28,1930.0,,H.Meyer,Meyer,Hannes,person,http://viaf.org/viaf/20472726,https://en.wikipedia.org/wiki/Hannes_Meyer,,11/18/1889,7/19/54,0.0,0.0,term1 term2 term3 term4 term5,,,,,
27,1931.0,"['Hilberseimer, Ludwig.','Hilberseimer, Ludwig','Hilberseimer, Ludwig, 1885-1967','Hilberseimer, Ludwig, 1885-1967.']",Hilberseimer,Hilberseimer,Ludwig,person,http://viaf.org/viaf/24648931,https://en.wikipedia.org/wiki/Ludwig_Hilberseimer,,9/14/1885,5/6/67,9999.0,8.0,term1 term2 term3 term4 term5,"Hilberseimer, Ludwig.","{'Life': 87, 'System': 85, 'Living': 39, 'Organic': 19, 'Organization': 18}","{'Life': 251, 'Physiology, General': 34, 'Body Regions': 29, 'Skeletal': 9, 'Cardiovascular': 9}",346.0,"{'city': 34, 'cities': 28, 'industrial': 23, 'region': 19, 'area': 19}"
26,1932.0,,Stam,Stam,Mart,person,http://viaf.org/viaf/72195519,https://en.wikipedia.org/wiki/Mart_Stam,,8/5/1899,2/21/86,0.0,0.0,term1 term2 term3 term4 term5,,,,,
25,1932.0,"['Williams, William Carlos, 1883-1963.','Williams, William Carlos, 1883-1963','Williams, William Carlos, 1883-1963,']",Williams,Williams,William Carlos,person,http://viaf.org/viaf/29542054,https://en.wikipedia.org/wiki/William_Carlos_Williams,,9/17/1883,3/4/63,9999.0,33.0,term1 term2 term3 term4 term5,,,,,
24,1929.0,"['Fuller, R. Buckminster 1895-1983.','Fuller, R. Buckminster 1895-1983']",Fuller,Fuller,Buckminster,person,https://viaf.org/en/viaf/36898370,https://en.wikipedia.org/wiki/Buckminster_Fuller,,7/12/1895,7/1/83,9999.0,9.0,term1 term2 term3 term4 term5,"Fuller, R. Buckminster 1895-1983.","{'Energy': 236, 'Life': 160, 'System': 138, 'Complex': 103, 'Motion': 92}","{'Life': 556, 'Physiology, General': 410, 'Body Regions': 222, 'Heredity': 70, 'Skeletal': 67}",1543.0,"{'complex': 129, 'industrial': 83, 'house': 80, 'building': 75, 'dwelling': 51}"
23,1927.0,,Ginzburg,Ginzburg,Moisei,person,http://viaf.org/viaf/36973011,https://en.wikipedia.org/wiki/Moisei_Ginzburg,,06/04/1892,1/7/46,0.0,0.0,term1 term2 term3 term4 term5,,,,,
22,1925.0,,Freyssinet,Freyssinet,Eug√®ne,person,http://viaf.org/viaf/54279372,https://en.wikipedia.org/wiki/Eug%C3%A8ne_Freyssinet,,6/13/1879,6/8/62,0.0,0.0,term1 term2 term3 term4 term5,,,,,
21,1924.0,,Le Ricolais,Le Ricolais,Robert,person,http://viaf.org/viaf/255267,https://en.wikipedia.org/wiki/Robert_Le_Ricolais,,10/30/1894,6/4/77,0.0,0.0,term1 term2 term3 term4 term5,,,,,
20,1921.0,,Nervi,Nervi,Pier Luigi,person,http://viaf.org/viaf/71453417,https://en.wikipedia.org/wiki/Pier_Luigi_Nervi,,6/21/1891,1/9/79,0.0,0.0,term1 term2 term3 term4 term5,,,,,
19,1918.0,,Berg,Berg,Max,person,http://viaf.org/viaf/67209074,https://en.wikipedia.org/wiki/Max_Berg,,4/17/1870,1/22/47,0.0,0.0,term1 term2 term3 term4 term5,,,,,
18,1907.0,"['Muthesius, Hermann, 1861-1927.']",Muthesius,Muthesius,Hermann,person,http://viaf.org/viaf/36994033,https://en.wikipedia.org/wiki/Hermann_Muthesius,,4/20/1861,10/29/27,0.0,0.0,term1 term2 term3 term4 term5,,,,,
17,1906.0,,WERKBUND,WERKBUND,,movement,,https://en.wikipedia.org/wiki/Deutscher_Werkbund,,,,,4.0,term1 term2 term3 term4 term5,,,,,
16,1905.0,,ornament & crime,ornament & crime,,written work,http://viaf.org/viaf/192617461,https://en.wikipedia.org/wiki/Ornament_and_Crime,,,,,0.0,term1 term2 term3 term4 term5,,,,,
15,1903.0,"['Loos, Adolf, 1870-1933.','Loos, Adolf, 1870-1933','Loos, Adolf, 1870-1933,']",A.LOOS,Loos,Adolf,person,http://viaf.org/viaf/17225994,https://en.wikipedia.org/wiki/Adolf_Loos,,12/10/1870,8/23/33,0.0,0.0,term1 term2 term3 term4 term5,,,,,
14,1900.0,"['Maillart, Robert, 1872-1940']",Maillart,Maillart,Robert,person,http://viaf.org/viaf/35251528,https://en.wikipedia.org/wiki/Robert_Maillart,,2/16/1872,4/5/40,0.0,0.0,term1 term2 term3 term4 term5,,,,,
13,1899.0,"['Kot_ra, Jan, 1871-1923']",Kotera,Kotera,Jan,person,http://viaf.org/viaf/69848397,https://en.wikipedia.org/wiki/Jan_Kot%C4%9Bra,,12/18/1871,4/17/23,0.0,0.0,term1 term2 term3 term4 term5,,,,,
12,1902.0,"['Baudot, Anatole de, 1834-1915.','Baudot, Anatole ˜deœ 1834-1915']",de Baudot,de Baudot,Anatole,person,http://viaf.org/viaf/17356208,https://en.wikipedia.org/wiki/Anatole_de_Baudot,,10/14/1834,2/28/15,0.0,0.0,term1 term2 term3 term4 term5,,,,,
11,1900.0,"['Sullivan, Louis H., 1856-1924.','Sullivan, Louis H., 1856-1924']",Sullivan,Sullivan,Louis,person,http://viaf.org/viaf/14805742,https://en.wikipedia.org/wiki/Louis_Sullivan,,9/3/1856,4/14/24,9999.0,3.0,term1 term2 term3 term4 term5,"Sullivan, Louis H., 1856-1924.","{'Life': 20, 'Hand': 8, 'Heart': 7, 'Living': 6, 'System': 6}","{'Life': 28, 'Body Regions': 10, 'Nervous': 8, 'Physiology, General': 8, 'Cardiovascular': 5}",63.0,"{'architecture': 13, 'nature': 10, 'complex': 4, 'building': 3, 'door': 2}"
10,1899.0,"['Endell, August, 1872-1925','Endell, August, 1872-1925.']",Endell,Endell,August,person,http://viaf.org/viaf/61711138,https://en.wikipedia.org/wiki/August_Endell,,4/12/1871,4/13/25,0.0,0.0,term1 term2 term3 term4 term5,,,,,
9,1898.0,"['Doménech i Montaner, Lluís, 1849-1923.']",Domenech,Domenech,Lluis,person,https://viaf.org/viaf/49316848,https://en.wikipedia.org/wiki/Llu%C3%ADs_Dom%C3%A8nech_i_Montaner,,12/21/1850,12/27/23,0.0,0.0,term1 term2 term3 term4 term5,,,,,
